695	1121
93	1777
937	964
733	838
291	1660
752	226
66	633
358	1098
404	1166
602	1528
530	1765
514	1048
911	1510
107	860
263	1870
568	394
816	1826
461	654
267	1156
736	894
202	87
524	986
678	1524
609	1604
163	524
485	1475
111	1854
790	1831
865	1907
739	1781
425	1355
659	819
822	1756
804	1721
176	1771
715	1378
577	424
607	1470
392	1005
898	1427
389	1424
234	1479
262	1478
372	1182
730	612
642	1713
291	1659
782	1703
84	1460
758	1058
695	1122
599	1537
584	520
179	1879
211	765
626	452
798	791
271	1885
497	593
646	1601
635	1843
621	20
512	1432
522	1642
216	942
683	569
576	1737
688	948
435	1146
884	1135
794	1514
710	1852
960	409
62	1532
543	1844
723	1320
889	1093
550	327
29	309
400	1435
677	1030
450	1178
722	1163
816	1828
382	789
517	100
239	1485
834	889
832	922
334	24
828	109
291	1658
906	486
716	107
316	657
305	667
557	917
600	1106
870	1375
443	610
232	1783
745	1200
875	847
154	1003
514	1046
394	1689
101	1070
756	471
849	1018
475	1103
91	565
221	397
865	1905
757	474
938	952
474	754
245	1023
300	46
375	580
650	1114
545	275
744	1096
936	482
886	677
729	126
402	1192
803	749
644	10
490	1403
452	1872
401	1506
957	1083
349	603
547	174
189	265
724	241
961	1671
332	1085
357	1256
180	293
847	1746
838	1087
708	1237
190	1593
878	402
692	377
825	734
746	1232
857	1802
352	993
762	186
636	1208
713	716
445	903
23	831
222	1201
60	915
298	1780
220	977
837	1392
454	1053
301	1043
539	1610
793	805
149	1715
587	278
602	1527
940	800
883	972
579	392
935	863
372	1181
292	212
963	1125
619	1228
396	1522
723	1321
96	679
800	184
478	835
356	1130
939	1733
523	102
391	1868
456	684
673	356
294	1389
544	57
138	746
846	1668
685	1632
786	204
333	983
482	662
679	61
589	287
32	916
775	1679
157	1343
198	632
103	27
825	733
132	996
782	1705
422	1815
902	271
563	137
49	587
525	945
177	333
729	124
483	273
621	21
675	1292
783	369
191	1579
185	1706
251	1353
165	590
262	1477
850	1286
252	156
906	484
952	1027
166	533
216	943
830	1153
70	1834
56	1575
435	1148
251	1352
586	285
710	1853
227	1623
67	516
676	982
845	1263
161	451
65	468
131	1007
544	58
404	1167
586	281
898	1428
406	1069
341	1437
704	1463
916	509
947	1768
363	623
638	387
45	1653
528	413
772	1799
847	1747
705	720
641	1022
68	1185
932	416
854	899
846	1666
788	136
586	284
442	311
569	1701
30	519
606	1330
562	260
558	967
873	464
314	1225
302	1539
960	408
948	1708
892	220
808	1695
44	648
551	1188
134	887
384	1326
253	91
935	864
370	51
737	84
936	478
931	1893
384	1327
358	1097
858	439
598	338
147	374
561	711
694	1533
222	1202
941	1453
331	880
818	742
753	1169
728	1790
794	1513
885	1311
792	1878
823	1500
103	26
290	1444
333	984
580	229
552	1195
742	1892
724	240
921	77
153	1490
352	994
708	1235
860	1174
837	1393
196	1173
827	1763
63	816
327	1857
824	1300
359	194
306	1390
799	1297
272	953
584	521
497	594
259	1214
772	1798
569	1702
244	1881
790	1829
812	1787
839	1140
928	1036
381	279
322	724
411	1698
910	325
707	804
194	1288
564	1611
180	294
893	371
412	538
432	488
604	487
703	832
833	620
361	848
433	1278
959	1709
442	312
67	543
400	1434
193	772
51	1215
666	675
664	792
391	1867
240	1545
762	187
890	544
872	1716
282	444
525	944
502	784
367	16
395	1294
886	678
793	806
536	1681
956	651
340	182
683	572
151	1700
373	1900
692	376
936	479
462	857
388	1793
498	1629
115	813
590	1014
635	1841
914	41
242	1549
761	1676
321	1205
563	139
897	1117
279	681
199	440
146	1291
729	125
183	97
334	25
365	303
469	918
299	1641
570	561
916	508
405	523
778	1198
612	308
772	1800
759	1640
188	375
765	691
701	469
446	1731
795	759
271	1884
303	353
930	868
799	1296
672	352
719	640
289	164
611	1621
835	159
713	718
956	652
532	246
835	161
145	842
890	545
135	1452
213	129
933	563
360	568
218	197
917	579
616	1473
837	1391
777	1784
941	1454
867	768
630	1038
502	786
295	859
266	1565
551	1187
504	938
395	1293
582	907
638	388
140	1221
365	304
561	712
559	661
448	151
240	1547
511	1742
571	238
639	1836
581	318
741	729
456	686
588	1495
155	908
15	1073
196	1172
730	613
477	1295
791	1303
823	1502
900	1273
388	1792
498	1626
704	1462
832	921
323	69
672	351
155	909
750	1132
853	154
913	348
436	1846
623	744
553	179
331	879
600	1105
706	1651
481	1714
683	571
530	1766
390	1832
611	1620
224	1536
54	158
399	1618
558	969
696	341
452	1874
925	961
43	1748
85	1396
201	1594
738	925
253	90
85	1397
761	1674
497	595
899	70
89	264
906	483
342	99
958	1080
785	1483
495	1306
836	1560
822	1754
612	305
697	1544
536	1680
691	1107
67	515
945	490
662	112
639	1837
674	1346
332	1086
908	646
347	1515
402	1193
928	1035
961	1670
434	876
487	554
592	1361
475	1101
286	510
415	1382
628	1581
223	211
171	830
854	900
479	435
885	1309
472	1302
510	698
120	168
378	237
423	1408
475	1100
468	586
748	1213
499	221
635	1840
715	1377
934	443
671	1773
209	1624
850	1284
696	340
719	641
833	618
815	1898
572	1074
670	1366
714	1775
555	1060
388	1791
574	18
807	1276
575	320
735	673
748	1212
549	609
340	181
716	108
203	1078
906	485
256	1481
613	1753
178	262
369	1813
913	350
521	1553
160	1017
845	1264
802	1270
56	1574
814	599
811	497
260	1656
863	233
456	685
813	547
870	1373
911	1509
634	824
711	689
468	585
99	1838
680	1041
839	1141
353	1224
349	602
72	1492
610	1176
551	1189
270	1412
850	1283
74	1142
846	1667
238	1877
756	472
435	1147
684	1822
513	345
656	703
315	1250
337	1598
771	670
209	1625
826	1112
960	407
723	1322
759	1636
667	248
863	234
855	1557
459	79
817	141
712	253
897	1118
884	1137
236	364
834	891
449	526
865	1906
940	799
493	449
141	208
612	306
900	1275
75	642
741	730
926	1385
318	1540
53	1909
779	1245
418	232
167	1461
95	1448
537	557
669	1764
546	1529
139	781
780	1065
390	1833
801	992
18	1350
296	1000
802	1272
208	199
956	650
300	47
835	160
890	546
31	549
784	1608
543	1845
164	1886
467	1076
235	607
374	1002
811	498
464	67
923	1810
243	1203
412	536
119	1260
258	1395
73	644
48	604
325	1562
125	145
447	60
700	1422
656	705
952	1028
783	370
831	1240
344	1218
143	1216
577	425
555	1061
643	1760
510	700
825	735
357	1257
247	330
732	458
950	504
711	688
594	1795
550	326
396	1521
871	1335
182	1082
498	1627
894	1486
795	758
225	1124
305	664
925	962
734	532
223	210
301	1044
428	1417
265	494
378	236
535	96
145	841
489	40
407	1157
469	919
652	911
849	1019
904	55
215	643
502	785
321	1204
699	1010
750	1133
268	14
949	1572
87	257
105	1199
622	630
697	1542
254	1313
824	1301
437	1158
563	140
491	1033
161	450
533	725
114	556
941	1455
923	1809
589	286
808	1696
961	1673
649	550
452	1873
861	1494
488	171
486	1051
10	912
851	529
905	576
206	1489
212	1120
474	753
410	1523
950	506
487	555
107	861
879	1406
233	1569
606	1329
747	1443
720	1026
913	347
540	1039
718	128
443	611
950	503
706	1652
127	148
743	153
414	1726
350	270
884	1136
394	1690
153	1491
834	892
879	1407
289	166
82	931
546	1530
522	1644
126	1551
293	1567
581	319
330	809
711	690
431	592
699	1009
586	282
698	728
311	1691
796	1751
142	1226
277	1243
386	64
832	924
858	436
776	422
834	893
501	540
560	780
896	1359
732	459
429	404
115	814
784	1606
751	116
295	858
415	1381
740	500
494	884
864	988
403	794
214	1634
832	923
927	207
76	959
41	1866
891	1804
937	965
108	1364
664	793
909	1383
727	898
909	1384
778	1197
132	997
457	177
212	1119
628	1580
791	1304
925	960
815	1897
485	1476
512	1433
249	1239
943	1440
382	788
864	989
922	250
767	191
911	1508
704	1464
554	930
318	1541
268	12
240	1546
636	1207
875	846
761	1675
501	539
709	971
547	175
920	1034
586	283
936	481
621	19
237	1908
943	1439
228	431
789	622
924	776
866	869
133	715
12	914
136	1089
422	1814
194	1287
661	37
741	731
433	1280
193	771
514	1047
527	316
686	378
112	1457
904	52
368	380
935	862
788	135
915	1380
644	9
373	1901
113	1558
866	871
358	1099
170	562
457	176
489	39
862	935
865	1904
289	165
234	1480
609	1602
217	446
750	1131
627	149
25	991
910	324
454	1052
549	608
152	1358
307	1356
382	790
346	614
397	337
766	920
637	1370
885	1312
515	1227
3	1349
631	147
850	1282
324	767
231	682
5	548
168	1883
726	1316
367	15
173	1161
39	411
365	302
181	708
542	1497
623	745
111	1855
651	8
872	1719
828	110
558	968
507	1090
310	200
513	346
605	1863
746	1233
777	1786
899	73
387	798
957	1084
954	1255
428	1418
305	665
910	321
268	13
869	222
872	1718
226	1589
867	769
308	1749
751	118
229	1055
206	1488
442	310
868	420
956	649
297	1661
371	1341
392	1006
951	48
264	844
773	1849
733	840
590	1013
641	1021
824	1299
878	400
172	227
894	1487
768	5
944	1247
649	551
63	815
279	680
386	65
24	739
162	155
791	1305
117	1505
361	849
498	1628
618	1171
596	1145
74	1143
891	1805
199	441
565	295
694	1534
795	755
595	1129
962	1875
412	537
579	391
758	1057
915	1379
768	4
725	811
628	1582
346	616
200	390
348	258
881	710
260	1655
823	1501
822	1755
408	511
2	1682
6	162
663	1564
225	1123
740	499
689	954
429	405
261	687
955	1685
164	1887
69	1507
578	1324
27	1394
910	323
355	1020
904	53
54	157
416	637
220	976
455	314
409	62
7	1871
495	1307
241	466
47	683
930	866
88	761
250	1615
179	1880
163	525
682	382
626	453
492	242
757	476
845	1261
354	1265
176	1772
419	1663
781	1647
360	567
781	1648
397	335
697	1543
699	1012
57	403
684	1824
80	583
430	1109
205	0
615	224
257	1351
876	1584
640	1577
516	1744
913	349
92	737
42	367
104	773
158	552
52	1015
366	668
64	1108
625	709
876	1585
145	843
112	1456
542	1498
493	447
109	80
71	760
793	807
364	514
817	142
578	1325
133	713
186	787
310	201
786	205
522	1643
661	35
82	932
955	1686
464	68
702	1252
86	1267
304	1739
67	517
887	1596
855	1555
550	328
961	1672
844	1759
826	1111
476	300
582	906
276	950
178	261
781	1646
197	495
650	1113
98	1458
821	1617
434	875
187	1779
759	1638
962	1876
81	331
33	414
824	1298
843	1372
312	429
454	1054
696	339
933	564
0	566
726	1317
634	825
636	1209
72	1493
755	1851
434	878
759	1637
608	874
480	76
662	113
690	245
812	1788
774	1613
285	975
864	990
698	727
737	83
86	1269
440	1571
876	1587
505	1816
59	852
518	883
718	127
169	122
118	1568
627	150
267	1155
747	1442
655	1724
900	1274
776	423
818	743
687	1151
9	738
313	1856
450	1179
191	1578
533	726
276	951
546	1531
552	1194
856	980
671	1774
320	1411
687	1150
666	674
566	32
345	361
465	1468
908	645
528	412
461	655
363	624
444	2
842	1367
901	1413
656	704
601	910
267	1154
430	1110
964	365
255	778
571	239
488	169
463	1410
603	384
573	1331
787	1211
773	1848
787	1210
775	1678
851	528
862	933
535	95
70	1835
668	1519
500	358
855	1556
433	1279
790	1830
55	1735
109	81
653	697
555	1062
848	216
504	937
346	615
880	502
248	263
275	1071
597	1063
540	1040
506	796
947	1767
329	998
767	193
736	895
424	1180
137	582
658	701
38	228
453	188
78	98
939	1734
685	1631
531	1818
717	534
630	1037
660	1778
722	1162
949	1573
344	1217
242	1548
677	1029
28	1399
689	955
707	803
898	1429
563	530
134	888
739	1782
682	383
548	635
338	774
565	296
632	1614
602	1526
389	1426
471	1115
426	45
177	334
461	656
960	410
831	1242
661	34
767	192
749	373
830	1152
556	940
687	1149
617	897
90	317
793	808
379	913
665	905
670	1365
538	1183
563	138
609	1603
717	535
821	1616
757	477
534	1431
845	1262
517	101
463	1409
455	313
316	658
195	1591
67	518
839	1139
309	764
280	625
140	1222
607	1469
866	872
738	926
729	123
393	460
58	834
529	463
775	1677
918	1861
203	1079
36	11
784	1605
428	1419
922	251
757	475
576	1738
807	1277
465	1467
151	1699
550	329
317	660
434	877
476	298
892	218
819	1630
460	85
290	1445
633	89
504	939
891	1806
403	795
95	1449
292	213
930	867
572	1075
397	336
932	418
77	1175
516	1745
784	1609
932	417
473	1059
343	1323
712	255
733	839
11	1504
281	853
208	198
618	1170
678	1525
870	1374
441	290
831	1241
917	578
441	289
518	882
128	209
541	722
809	3
192	381
241	465
919	1888
606	1328
350	269
744	1094
593	492
480	74
871	1334
476	299
701	470
684	1823
767	190
959	1711
353	1223
22	1862
254	1314
712	256
726	1319
848	215
242	1550
302	1538
327	1859
165	589
548	634
694	1535
817	143
591	1657
945	489
80	584
589	288
619	1230
629	706
815	1896
725	812
444	1
888	1511
586	280
123	38
634	823
862	936
963	1127
490	1404
387	797
447	59
688	946
720	1025
842	1368
707	802
335	605
374	1001
654	1281
642	1712
494	886
349	601
413	1339
770	105
886	676
658	702
491	1031
97	1770
466	133
850	1285
624	750
508	1669
100	1482
426	44
929	120
414	1727
264	845
197	496
426	43
556	941
503	1220
526	1687
46	185
755	1850
858	437
583	1722
531	1819
482	663
689	957
964	366
4	1752
587	277
867	770
195	1590
806	267
921	78
309	763
587	276
622	629
511	1743
887	1595
220	978
751	117
800	183
226	1588
121	1387
657	292
688	947
383	111
50	779
895	732
458	736
510	699
757	473
640	1576
665	904
326	541
573	1332
425	1354
282	445
349	600
230	695
19	189
437	1160
35	881
544	56
505	1817
889	1092
288	653
551	1186
362	1808
475	1102
616	1472
683	570
184	172
771	672
646	1600
488	170
869	223
336	1466
124	542
568	393
519	442
726	1318
409	63
438	1688
802	1271
380	163
929	121
17	1895
106	50
743	152
713	717
954	1254
553	180
577	426
951	49
150	203
653	696
583	1723
948	1707
931	1894
398	1662
144	455
219	1740
341	1438
852	1902
883	973
944	1248
833	619
351	1234
960	406
619	1229
329	999
126	1552
700	1421
681	1839
16	1865
620	558
955	1684
366	669
427	456
829	1446
594	1796
840	434
808	1694
