566	33
929	119
207	1246
493	448
829	1447
171	829
26	1315
879	1405
305	666
944	1249
759	1639
174	399
37	1776
470	94
608	873
764	396
325	1563
851	527
953	1045
440	1570
905	577
416	638
859	574
689	956
661	36
771	671
817	144
950	505
722	1164
899	71
494	885
129	522
566	30
676	981
503	1219
848	214
531	1820
548	636
122	1517
903	1730
882	596
349	385
651	6
703	833
841	1903
86	1268
782	1704
781	1649
389	1425
878	401
655	1725
52	1016
122	1516
285	974
942	559
159	851
924	777
643	1761
871	1337
8	627
592	1362
889	1091
614	343
315	1251
190	1592
734	531
541	723
866	870
532	247
843	1371
922	252
408	512
246	617
856	979
194	1289
731	507
780	1067
121	1388
327	1858
417	1258
959	1710
919	1891
369	1812
554	928
335	606
893	372
668	1518
119	1259
872	1717
936	480
284	268
565	297
918	1860
427	457
754	132
321	1206
744	1095
148	855
657	291
693	1474
399	1619
116	1196
471	1116
820	783
577	427
154	1004
857	1803
534	1430
204	1190
213	130
899	72
283	1401
102	827
685	1633
157	1342
789	621
511	1741
184	173
780	1068
927	206
919	1889
659	821
776	421
273	1398
874	1049
520	1165
840	432
165	591
418	230
1	28
94	379
445	901
932	415
564	1612
863	235
858	438
871	1336
770	103
769	1693
820	782
719	639
892	219
307	1357
816	1825
651	7
705	721
912	1499
857	1801
764	395
428	1420
903	1729
706	1650
880	501
228	430
421	966
779	1244
795	757
451	1769
758	1056
715	1376
574	17
411	1697
413	1338
725	810
765	692
769	1692
702	1253
946	1333
704	1465
803	748
754	131
818	741
868	419
747	1441
935	865
926	1386
862	934
907	1583
492	244
419	1664
592	1360
904	54
373	1899
436	1847
385	1340
637	1369
708	1238
674	1347
354	1266
614	342
364	513
