832	718
200	838
463	249
739	401
166	9
23	1649
855	883
286	1115
855	884
714	1659
169	405
34	340
440	1003
574	1227
718	484
301	1632
822	1401
864	1187
411	1307
817	1017
393	1498
772	234
646	1085
622	247
725	1704
750	1540
679	654
811	1688
465	1328
122	1295
540	1095
634	1606
476	427
762	950
502	825
518	1361
118	217
814	1712
323	128
611	23
659	1073
755	370
86	1694
736	255
735	1358
370	312
809	351
615	1573
49	1492
117	444
269	611
852	1315
155	1740
869	619
605	1695
785	788
7	1646
561	2
799	1151
578	276
293	985
181	869
688	1718
509	42
779	1274
504	262
833	841
386	858
236	152
770	186
187	760
686	174
733	879
116	511
302	1146
394	1019
870	1119
832	719
346	1466
525	1586
311	1318
806	1589
627	1624
112	116
849	1038
269	610
539	813
831	1494
403	1162
707	963
298	144
697	349
142	1142
616	462
649	162
379	1249
110	1568
441	909
548	70
150	341
504	265
197	1469
207	1139
811	1689
268	315
94	260
641	1244
153	642
743	434
485	1699
177	1365
734	740
836	119
832	717
619	1433
728	210
260	1767
788	536
493	1752
163	1455
394	1020
1	489
91	844
416	420
842	1245
538	342
785	787
723	338
723	337
773	514
675	731
805	535
287	1044
768	1079
611	24
661	1016
824	318
717	360
403	1675
813	632
662	749
792	376
220	218
398	455
730	1450
749	786
418	1667
710	477
672	189
545	1666
388	1332
390	961
681	1724
719	523
723	336
658	881
859	242
661	1014
760	1181
706	980
772	232
699	500
847	160
836	1680
819	1381
462	1427
396	576
561	0
350	1628
409	1076
362	230
598	1635
666	1053
633	80
331	1664
578	275
341	1309
636	1100
