474	1350
759	675
163	870
26	726
808	8
285	1234
862	591
746	924
165	1583
37	487
449	1122
592	620
748	639
301	269
881	1587
871	1635
419	474
831	224
393	1186
849	1386
672	630
647	1132
755	1623
772	230
710	118
862	590
476	1505
126	575
553	1381
658	1206
489	1312
782	1000
516	176
534	149
122	1041
829	1475
323	431
638	872
690	407
776	1061
86	131
369	382
807	1229
641	831
50	686
121	349
269	1433
862	586
153	221
847	1077
634	1109
803	1742
8	866
578	87
817	1620
601	490
293	825
180	419
722	1522
525	747
798	3
519	1073
846	1732
387	730
238	1301
788	1539
184	1374
719	843
767	1021
120	1442
302	986
394	1533
879	64
845	106
348	5
541	1557
312	895
822	1395
652	677
116	1138
856	10
268	1396
552	259
883	990
405	1246
742	1564
298	537
733	1716
140	129
642	684
675	1165
380	1341
115	229
449	1124
565	844
148	1637
520	401
196	801
206	1117
826	996
267	1424
98	1378
667	1595
150	203
778	409
495	29
175	1376
767	1022
848	326
844	272
644	581
760	1199
260	823
805	439
504	623
161	243
394	1534
1	430
93	1699
425	338
852	512
551	921
811	521
753	53
752	1646
706	1417
821	1589
288	1524
799	1519
638	873
692	526
836	1652
748	638
408	1094
829	1474
692	527
810	1292
221	1179
399	909
764	804
784	1562
429	879
745	1656
702	170
560	173
388	1213
390	958
713	278
749	143
752	1645
688	1509
865	352
692	524
790	1550
741	646
802	1491
735	658
855	1338
832	1393
473	25
397	1267
577	544
352	204
417	1019
363	1163
626	276
696	690
657	1459
331	102
601	489
342	446
661	85
448	758
833	1035
763	1006
